operation_id,work_date,facility_id,shift_id,forecast_orders,actual_orders,planned_fte,planned_contract,absent_fte,absent_contract,present_fte,present_contract,overtime_hours,capacity_orders,processed_orders,backlog_orders,paid_hours,productive_hours,actual_productivity_per_hour,capacity_utilization,absence_rate,labour_cost_inr,cost_per_processed_order
1040,2026-07-09,FC_DEL,S2,4011,3820,36,13,2,2,34,11,0,4199.5,3820,0,392.0,324.0,11.79,0.9096,0.0816,71638.56,18.75
1041,2026-07-09,FC_DEL,S3,2050,2132,21,7,2,0,19,7,2,2201.0,2132,0,226.0,189.2,11.27,0.9686,0.0714,44180.4,20.72
1042,2026-07-09,FC_KOL,S1,2204,2144,19,7,0,0,19,7,0,2334.7,2144,0,208.0,187.2,11.45,0.9183,0.0,33848.0,15.79
1043,2026-07-09,FC_KOL,S2,2335,2359,21,8,1,0,20,8,23,2361.4,2359,0,255.0,224.6,10.5,0.999,0.0345,44516.6,18.87
1044,2026-07-09,FC_KOL,S3,1836,1701,18,6,4,0,14,6,16,1704.8,1701,0,208.0,160.0,10.63,0.9978,0.1667,38420.8,22.59
1045,2026-07-09,FC_MUM,S1,2698,2753,24,8,1,0,23,8,2,2762.1,2753,0,258.0,225.2,12.22,0.9967,0.0312,46606.0,16.93
1046,2026-07-09,FC_MUM,S2,3379,3199,31,11,1,0,30,11,0,3428.3,3199,0,336.0,295.2,10.84,0.9331,0.0238,62409.76,19.51
1047,2026-07-09,FC_MUM,S3,1933,1992,20,7,0,2,20,5,5,1996.0,1992,0,221.0,185.0,10.77,0.998,0.0741,44276.1,22.23
1048,2026-07-09,FC_HYD,S1,3070,2660,25,9,1,2,24,7,0,2884.6,2660,0,272.0,223.2,11.92,0.9221,0.0882,45392.0,17.06
1049,2026-07-09,FC_HYD,S2,2819,2899,24,8,1,0,23,8,5,2905.9,2899,0,261.0,228.2,12.7,0.9976,0.0312,45154.17,15.58
1050,2026-07-09,FC_HYD,S3,1808,1809,16,6,2,0,14,6,31,1812.0,1809,0,207.0,175.0,10.34,0.9983,0.0909,40635.1,22.46
1051,2026-07-10,FC_BLR,S1,3467,3278,28,10,2,1,26,9,10,3282.7,3278,0,314.0,262.0,12.51,0.9986,0.0789,55044.0,16.79
1052,2026-07-10,FC_BLR,S2,3306,3585,30,11,2,0,28,11,0,3698.5,3585,0,328.0,280.8,12.77,0.9693,0.0488,58438.08,16.3
1053,2026-07-10,FC_BLR,S3,2042,2117,19,7,0,0,19,7,0,2211.1,2117,0,208.0,187.2,11.31,0.9574,0.0,39582.4,18.7
1054,2026-07-10,FC_DEL,S1,3620,3329,30,11,1,3,29,8,0,3593.3,3329,0,328.0,266.4,12.5,0.9264,0.0976,58224.0,17.49
1055,2026-07-10,FC_DEL,S2,3978,3803,35,12,2,1,33,11,0,4203.4,3803,0,376.0,316.8,12.0,0.9047,0.0638,68606.24,18.04
1056,2026-07-10,FC_DEL,S3,2062,2202,20,7,1,1,19,6,8,2206.5,2202,0,224.0,188.0,11.71,0.998,0.0741,44387.2,20.16
1057,2026-07-10,FC_KOL,S1,2321,2328,21,8,0,0,21,8,0,2534.9,2328,0,232.0,208.8,11.15,0.9184,0.0,37792.0,16.23
1058,2026-07-10,FC_KOL,S2,2787,2856,27,9,1,1,26,8,0,3024.8,2856,0,288.0,244.8,11.67,0.9442,0.0556,48129.84,16.85
1059,2026-07-10,FC_KOL,S3,1874,1712,20,7,0,0,20,7,0,2104.9,1712,0,216.0,194.4,8.81,0.8133,0.0,38605.6,22.55
1060,2026-07-10,FC_MUM,S1,3303,2986,29,10,2,1,27,9,0,3441.2,2986,0,312.0,259.2,11.52,0.8677,0.0769,56216.0,18.83
1061,2026-07-10,FC_MUM,S2,3759,3423,33,12,0,0,33,12,0,4087.9,3423,0,360.0,324.0,10.56,0.8374,0.0,66917.04,19.55
1062,2026-07-10,FC_MUM,S3,2247,2206,21,8,3,2,18,6,31,2206.6,2206,0,263.0,203.8,10.82,0.9997,0.1724,55089.1,24.97
1063,2026-07-10,FC_HYD,S1,2676,2675,24,8,3,1,21,7,5,2684.4,2675,0,261.0,206.6,12.95,0.9965,0.125,43839.0,16.39
1064,2026-07-10,FC_HYD,S2,3148,3135,28,10,2,1,26,9,0,3389.6,3135,0,304.0,252.0,12.44,0.9249,0.0789,52241.6,16.66
1065,2026-07-10,FC_HYD,S3,1743,1867,16,6,0,0,16,6,9,1872.6,1867,0,185.0,167.4,11.15,0.997,0.0,34754.5,18.62
1066,2026-07-11,FC_BLR,S1,3372,3492,29,10,0,0,29,10,0,3778.6,3492,0,312.0,280.8,12.44,0.9241,0.0,53872.0,15.43
1067,2026-07-11,FC_BLR,S2,3765,3746,33,11,2,2,31,9,11,3750.0,3746,0,363.0,299.0,12.53,0.9989,0.0909,65374.1,17.45
1068,2026-07-11,FC_BLR,S3,2132,2219,20,7,0,0,20,7,16,2219.8,2219,0,232.0,210.4,10.55,0.9997,0.0,45443.2,20.48
1069,2026-07-11,FC_DEL,S1,3569,3438,30,11,1,0,29,11,0,3702.4,3438,0,328.0,288.0,11.94,0.9286,0.0244,58224.0,16.94
1070,2026-07-11,FC_DEL,S2,3644,3777,33,11,1,1,32,10,23,3783.2,3777,0,375.0,325.4,11.61,0.9984,0.0455,70285.14,18.61
1071,2026-07-11,FC_DEL,S3,2721,2738,26,9,0,1,26,8,6,2744.6,2738,0,286.0,250.8,10.92,0.9976,0.0286,56280.4,20.56
1072,2026-07-11,FC_KOL,S1,2627,2635,23,8,1,0,22,8,4,2636.9,2635,0,252.0,220.0,11.98,0.9993,0.0323,41232.0,15.65
1073,2026-07-11,FC_KOL,S2,3054,2822,28,10,1,0,27,10,0,3206.4,2822,0,304.0,266.4,10.59,0.8801,0.0263,50906.72,18.04
1074,2026-07-11,FC_KOL,S3,1602,1695,17,6,1,0,16,6,0,1762.0,1695,0,184.0,158.4,10.7,0.962,0.0435,32894.4,19.41
1075,2026-07-11,FC_MUM,S1,3047,3232,28,10,0,1,28,9,0,3618.4,3232,0,304.0,266.4,12.13,0.8932,0.0263,54832.0,16.97
1076,2026-07-11,FC_MUM,S2,3862,4088,36,12,1,1,35,11,4,4090.1,4088,0,388.0,335.2,12.2,0.9995,0.0417,72277.16,17.68
1077,2026-07-11,FC_MUM,S3,2432,2503,23,8,0,0,23,8,8,2503.7,2503,0,256.0,231.2,10.83,0.9997,0.0,51480.0,20.57
1078,2026-07-11,FC_HYD,S1,2664,2580,22,8,0,0,22,8,0,2993.8,2580,0,240.0,216.0,11.94,0.8618,0.0,40064.0,15.53
1079,2026-07-11,FC_HYD,S2,2834,3146,26,9,1,1,25,8,3,3154.2,3146,0,283.0,240.6,13.08,0.9974,0.0571,48823.03,15.52
1080,2026-07-11,FC_HYD,S3,1805,2109,17,6,1,1,16,5,35,2112.8,2109,0,219.0,186.2,11.33,0.9982,0.087,43112.3,20.44
1081,2026-07-12,FC_BLR,S1,3313,2900,28,10,0,0,28,10,0,3594.2,2900,0,304.0,273.6,10.6,0.8069,0.0,52544.0,18.12
1082,2026-07-12,FC_BLR,S2,4261,4035,38,13,1,1,37,12,0,4545.3,4035,0,408.0,352.8,11.44,0.8877,0.0392,72544.96,17.98
1083,2026-07-12,FC_BLR,S3,2301,2265,21,8,2,0,19,8,0,2366.2,2265,0,232.0,194.4,11.65,0.9572,0.069,44193.6,19.51
1084,2026-07-12,FC_DEL,S1,2758,3337,24,9,2,3,22,6,36,2937.0,2937,400,300.0,237.6,12.36,1.0,0.1515,56184.0,19.13
1085,2026-07-12,FC_DEL,S2,3372,3720,32,11,1,4,31,7,36,3613.3,3613,107,380.0,309.6,11.67,0.9999,0.1163,72338.96,20.02
1086,2026-07-12,FC_DEL,S3,2264,2226,21,8,1,1,20,7,15,2228.4,2226,0,247.0,209.4,10.63,0.9989,0.069,49612.2,22.29
1087,2026-07-12,FC_KOL,S1,2406,2395,23,8,1,1,22,7,0,2563.9,2395,0,248.0,208.8,11.47,0.9341,0.0645,40288.0,16.82
1088,2026-07-12,FC_KOL,S2,2684,2435,24,9,0,0,24,9,0,2893.5,2435,0,264.0,237.6,10.25,0.8415,0.0,44273.52,18.18
1089,2026-07-12,FC_KOL,S3,1742,1589,18,6,1,0,17,6,0,1806.0,1589,0,192.0,165.6,9.6,0.8798,0.0417,34267.2,21.57
1090,2026-07-12,FC_MUM,S1,3231,3043,28,10,0,0,28,10,3,3533.6,3043,0,307.0,276.6,11.0,0.8612,0.0,55621.0,18.28
1091,2026-07-12,FC_MUM,S2,3321,3558,30,11,0,1,30,10,8,3561.4,3558,0,336.0,296.0,12.02,0.9991,0.0244,63151.36,17.75
1092,2026-07-12,FC_MUM,S3,2197,2106,22,8,2,3,20,5,8,2113.7,2106,0,248.0,188.0,11.2,0.9963,0.1667,49957.6,23.72
1093,2026-07-12,FC_HYD,S1,2560,2560,21,8,1,2,20,6,6,2561.8,2560,0,238.0,193.2,13.25,0.9993,0.1034,40242.0,15.72
1094,2026-07-12,FC_HYD,S2,2902,2800,24,9,1,0,23,9,0,2881.5,2800,0,264.0,230.4,12.15,0.9717,0.0303,45435.36,16.23
1095,2026-07-12,FC_HYD,S3,1815,1859,17,6,1,0,16,6,9,1866.5,1859,0,193.0,167.4,11.11,0.996,0.0435,36162.5,19.45
1096,2026-07-13,FC_BLR,S1,2596,2488,22,8,0,1,22,7,0,2766.2,2488,0,240.0,208.8,11.92,0.8994,0.0333,41504.0,16.68
1097,2026-07-13,FC_BLR,S2,3007,2981,25,9,0,0,25,9,0,3177.8,2981,0,272.0,244.8,12.18,0.9381,0.0,48434.72,16.25
1098,2026-07-13,FC_BLR,S3,1983,1905,18,7,3,0,15,7,11,1905.3,1905,0,211.0,169.4,11.25,0.9998,0.12,41146.6,21.6
1099,2026-07-13,FC_DEL,S1,3298,2969,30,10,3,2,27,8,0,3274.0,2969,0,320.0,252.0,11.78,0.9069,0.125,56640.0,19.08
1100,2026-07-13,FC_DEL,S2,3115,3066,27,10,1,0,26,10,0,3123.2,3066,0,296.0,259.2,11.83,0.9817,0.027,54136.8,17.66
1101,2026-07-13,FC_DEL,S3,2001,1991,19,7,0,1,19,6,0,2057.0,1991,0,208.0,180.0,11.06,0.9679,0.0385,40620.8,20.4
1102,2026-07-13,FC_KOL,S1,1866,1891,18,6,1,0,17,6,0,2213.7,1891,0,192.0,165.6,11.42,0.8542,0.0417,31152.0,16.47
1103,2026-07-13,FC_KOL,S2,1999,2186,18,7,1,1,17,6,29,2188.4,2186,0,229.0,194.6,11.23,0.9989,0.08,40627.32,18.59
1104,2026-07-13,FC_KOL,S3,1363,1487,13,5,0,0,13,5,14,1491.7,1487,0,158.0,143.6,10.36,0.9969,0.0,29444.8,19.8
1105,2026-07-13,FC_MUM,S1,2304,2423,20,7,3,0,17,7,16,2429.5,2423,0,232.0,188.8,12.83,0.9973,0.1111,43144.0,17.81
1106,2026-07-13,FC_MUM,S2,3444,3275,32,11,0,0,32,11,0,3667.7,3275,0,344.0,309.6,10.58,0.8929,0.0,63835.28,19.49
1107,2026-07-13,FC_MUM,S3,1824,1816,18,6,0,0,18,6,1,1822.4,1816,0,193.0,173.8,10.45,0.9965,0.0,38305.3,21.09
1108,2026-07-13,FC_HYD,S1,2132,2242,18,6,1,2,17,4,13,2247.7,2242,0,205.0,164.2,13.65,0.9974,0.125,35127.0,15.67
1109,2026-07-13,FC_HYD,S2,2547,2618,24,8,0,1,24,7,0,2779.5,2618,0,256.0,223.2,11.73,0.9419,0.0312,43902.72,16.77
1110,2026-07-13,FC_HYD,S3,1582,1456,16,6,2,1,14,5,0,1538.3,1456,0,176.0,136.8,10.64,0.9465,0.1364,32348.8,22.22
1111,2026-07-14,FC_BLR,S1,2912,2850,24,9,0,0,24,9,0,3248.1,2850,0,264.0,237.6,11.99,0.8774,0.0,45696.0,16.03
1112,2026-07-14,FC_BLR,S2,3118,2982,26,9,1,2,25,7,0,3023.1,2982,0,280.0,230.4,12.94,0.9864,0.0857,49802.56,16.7
1113,2026-07-14,FC_BLR,S3,1909,1914,17,6,1,0,16,6,14,1918.4,1914,0,198.0,172.4,11.1,0.9977,0.0435,38821.2,20.28
1114,2026-07-14,FC_DEL,S1,2917,3026,26,9,1,0,25,9,0,3059.1,3026,0,280.0,244.8,12.36,0.9892,0.0286,49616.0,16.4
1115,2026-07-14,FC_DEL,S2,3210,3298,29,10,1,1,28,9,6,3304.2,3298,0,318.0,272.4,12.11,0.9981,0.0513,58532.84,17.75
1116,2026-07-14,FC_DEL,S3,1817,1983,18,7,0,1,18,6,0,2007.2,1983,0,200.0,172.8,11.48,0.9879,0.04,39124.8,19.73
1117,2026-07-14,FC_KOL,S1,1971,2016,18,6,1,1,17,5,12,2024.8,2016,0,204.0,170.4,11.83,0.9956,0.0833,33984.0,16.86
1118,2026-07-14,FC_KOL,S2,2349,2399,21,8,3,0,18,8,30,2400.5,2399,0,262.0,217.2,11.05,0.9994,0.1034,46218.16,19.27
1119,2026-07-14,FC_KOL,S3,1469,1474,15,5,1,1,14,4,9,1479.3,1474,0,169.0,138.6,10.63,0.9964,0.1,30892.4,20.96
1120,2026-07-14,FC_MUM,S1,2603,2651,24,8,0,0,24,8,0,2922.5,2651,0,256.0,230.4,11.51,0.9071,0.0,46080.0,17.38
1121,2026-07-14,FC_MUM,S2,2990,2816,27,10,1,1,26,9,0,3011.0,2816,0,296.0,252.0,11.17,0.9353,0.0541,55051.44,19.55
1122,2026-07-14,FC_MUM,S3,1569,1741,17,6,0,0,17,6,0,1866.6,1741,0,184.0,165.6,10.51,0.9327,0.0,36493.6,20.96
1123,2026-07-14,FC_HYD,S1,2286,2141,18,7,1,0,17,7,0,2194.3,2141,0,200.0,172.8,12.39,0.9757,0.04,33456.0,15.63
1124,2026-07-14,FC_HYD,S2,2807,2493,24,9,1,0,23,9,0,2946.8,2493,0,264.0,230.4,10.82,0.846,0.0303,45435.36,18.23
1125,2026-07-14,FC_HYD,S3,1686,1748,17,6,1,0,16,6,1,1754.4,1748,0,185.0,159.4,10.97,0.9964,0.0435,34024.1,19.46
1126,2026-07-15,FC_BLR,S1,2919,2952,25,9,2,0,23,9,0,2952.2,2952,0,272.0,230.4,12.81,0.9999,0.0588,47024.0,15.93
1127,2026-07-15,FC_BLR,S2,4464,4035,39,14,1,1,38,13,0,4515.0,4035,0,424.0,367.2,10.99,0.8937,0.0377,75494.88,18.71
1128,2026-07-15,FC_BLR,S3,2262,2328,21,8,1,0,20,8,0,2332.9,2328,0,232.0,201.6,11.55,0.9979,0.0345,44193.6,18.98
1129,2026-07-15,FC_DEL,S1,3005,3202,27,9,0,0,27,9,0,3362.1,3202,0,288.0,259.2,12.35,0.9524,0.0,50976.0,15.92
1130,2026-07-15,FC_DEL,S2,4082,4074,37,13,0,0,37,13,0,4439.0,4074,0,400.0,360.0,11.32,0.9178,0.0,73039.36,17.93
1131,2026-07-15,FC_DEL,S3,2497,2382,24,9,1,0,23,9,0,2640.4,2382,0,264.0,230.4,10.34,0.9021,0.0303,51585.6,21.66
1132,2026-07-15,FC_KOL,S1,3020,2527,27,9,1,2,26,7,0,2943.7,2527,0,288.0,237.6,10.64,0.8584,0.0833,46728.0,18.49
1133,2026-07-15,FC_KOL,S2,2768,2803,27,9,1,0,26,9,5,2979.4,2803,0,293.0,257.0,10.91,0.9408,0.0278,49345.24,17.6
1134,2026-07-15,FC_KOL,S3,1751,1705,18,7,1,1,17,6,0,1814.3,1705,0,200.0,165.6,10.3,0.9398,0.08,35860.0,21.03
1135,2026-07-15,FC_MUM,S1,2739,2914,24,9,1,2,23,7,4,2914.9,2914,0,268.0,220.0,13.25,0.9997,0.0909,48740.0,16.73
1136,2026-07-15,FC_MUM,S2,3583,3818,32,11,3,1,29,10,21,3822.2,3818,0,365.0,301.8,12.65,0.9989,0.093,69523.97,18.21
1137,2026-07-15,FC_MUM,S3,1896,2072,18,7,0,0,18,7,0,2094.6,2072,0,200.0,180.0,11.51,0.9892,0.0,39784.8,19.2
1138,2026-07-15,FC_HYD,S1,2387,2707,19,7,1,1,18,6,36,2682.7,2682,25,244.0,208.8,12.84,0.9997,0.0769,43484.0,16.21
1139,2026-07-15,FC_HYD,S2,3370,3219,30,11,2,1,28,10,0,3594.9,3219,0,328.0,273.6,11.77,0.8954,0.0732,56411.04,17.52
1140,2026-07-15,FC_HYD,S3,1842,1987,17,6,0,1,17,5,11,1995.4,1987,0,195.0,169.4,11.73,0.9958,0.0435,36697.1,18.47
1141,2026-07-16,FC_BLR,S1,3432,3217,30,11,0,1,30,10,0,3606.4,3217,0,328.0,288.0,11.17,0.892,0.0244,56736.0,17.64
1142,2026-07-16,FC_BLR,S2,3957,3981,33,12,2,4,31,8,36,3989.5,3981,0,396.0,316.8,12.57,0.9979,0.1333,73393.68,18.44
1143,2026-07-16,FC_BLR,S3,2072,2242,19,7,0,0,19,7,1,2244.5,2242,0,209.0,188.2,11.91,0.9989,0.0,39857.4,17.78
1144,2026-07-16,FC_DEL,S1,3635,3533,32,11,2,1,30,10,0,3625.3,3533,0,344.0,288.0,12.27,0.9745,0.0698,60944.0,17.25
1145,2026-07-16,FC_DEL,S2,4198,4032,37,13,1,1,36,12,0,4336.5,4032,0,400.0,345.6,11.67,0.9298,0.04,73039.36,18.11
1146,2026-07-16,FC_DEL,S3,2276,2594,22,8,2,1,20,7,36,2488.2,2488,106,276.0,230.4,10.8,0.9999,0.1,57068.0,22.94
1147,2026-07-16,FC_KOL,S1,2653,2351,24,9,3,0,21,9,0,2713.2,2351,0,264.0,216.0,10.88,0.8665,0.0909,42984.0,18.28
1148,2026-07-16,FC_KOL,S2,2680,2652,26,9,1,1,25,8,0,2950.8,2652,0,280.0,237.6,11.16,0.8988,0.0571,46844.4,17.66
1149,2026-07-16,FC_KOL,S3,1525,1730,16,6,1,0,15,6,11,1732.8,1730,0,187.0,162.2,10.67,0.9984,0.0455,34377.2,19.87
1150,2026-07-16,FC_MUM,S1,3041,2913,27,10,2,0,25,10,0,3295.8,2913,0,296.0,252.0,11.56,0.8838,0.0541,53448.0,18.35
1151,2026-07-16,FC_MUM,S2,3150,3367,27,10,2,0,25,10,31,3370.8,3367,0,327.0,283.0,11.9,0.9989,0.0541,63449.03,18.84
1152,2026-07-16,FC_MUM,S3,2274,2225,23,8,0,1,23,7,6,2609.4,2225,0,254.0,222.0,10.02,0.8527,0.0323,50901.4,22.88
1153,2026-07-16,FC_HYD,S1,2450,2630,20,7,2,1,18,6,36,2608.6,2608,22,252.0,208.8,12.49,0.9998,0.1111,44764.0,17.16
1154,2026-07-16,FC_HYD,S2,2976,2997,27,9,2,0,25,9,0,3075.6,2997,0,288.0,244.8,12.24,0.9744,0.0556,49390.56,16.48
1155,2026-07-16,FC_HYD,S3,2098,2051,19,7,0,2,19,5,0,2060.2,2051,0,208.0,172.8,11.87,0.9955,0.0769,38209.6,18.63
1156,2026-07-17,FC_BLR,S1,3052,2960,26,9,0,0,26,9,0,3229.2,2960,0,280.0,252.0,11.75,0.9166,0.0,48352.0,16.34
1157,2026-07-17,FC_BLR,S2,3322,3528,28,10,1,0,27,10,29,3537.3,3528,0,333.0,295.4,11.94,0.9974,0.0263,61587.82,17.46
1158,2026-07-17,FC_BLR,S3,2328,2216,24,8,1,1,23,7,0,2606.4,2216,0,256.0,216.0,10.26,0.8502,0.0625,48576.0,21.92
1159,2026-07-17,FC_DEL,S1,3002,3070,27,9,1,0,26,9,0,3253.5,3070,0,288.0,252.0,12.18,0.9436,0.0278,50976.0,16.6
1160,2026-07-17,FC_DEL,S2,3798,3690,33,12,0,1,33,11,0,4027.0,3690,0,360.0,316.8,11.65,0.9163,0.0222,65804.64,17.83
1161,2026-07-17,FC_DEL,S3,1976,2375,20,7,0,0,20,7,25,2382.0,2375,0,241.0,219.4,10.82,0.997,0.0,49211.8,20.72
1162,2026-07-17,FC_KOL,S1,2535,2471,23,8,0,0,23,8,0,2679.4,2471,0,248.0,223.2,11.07,0.9222,0.0,40288.0,16.3
1163,2026-07-17,FC_KOL,S2,2870,2589,27,9,2,1,25,8,0,2779.4,2589,0,288.0,237.6,10.9,0.9315,0.0833,48129.84,18.59
1164,2026-07-17,FC_KOL,S3,1603,1705,16,6,0,0,16,6,2,1754.2,1705,0,178.0,160.4,10.63,0.972,0.0,32040.8,18.79
1165,2026-07-17,FC_MUM,S1,3288,2921,28,10,1,2,27,8,0,3176.4,2921,0,304.0,252.0,11.59,0.9196,0.0789,54832.0,18.77
1166,2026-07-17,FC_MUM,S2,3546,3634,31,11,3,1,28,10,36,3598.5,3598,36,372.0,309.6,11.62,0.9999,0.0952,72161.8,20.06
1167,2026-07-17,FC_MUM,S3,2264,2119,21,8,0,0,21,8,0,2351.2,2119,0,232.0,208.8,10.15,0.9012,0.0,46120.8,21.77
1168,2026-07-17,FC_HYD,S1,2307,2331,20,7,1,0,19,7,0,2359.8,2331,0,216.0,187.2,12.45,0.9878,0.037,36016.0,15.45
1169,2026-07-17,FC_HYD,S2,3325,3052,29,10,1,0,28,10,0,3524.9,3052,0,312.0,273.6,11.15,0.8658,0.0256,53560.0,17.55
1170,2026-07-17,FC_HYD,S3,2078,1968,21,7,1,0,20,7,0,2362.0,1968,0,224.0,194.4,10.12,0.8332,0.0357,41025.6,20.85
1171,2026-07-18,FC_BLR,S1,3166,3260,27,9,0,0,27,9,0,3491.5,3260,0,288.0,259.2,12.58,0.9337,0.0,49680.0,15.24
1172,2026-07-18,FC_BLR,S2,3643,4014,32,11,1,1,31,10,16,4022.6,4014,0,360.0,311.2,12.9,0.9979,0.0465,65293.76,16.27
1173,2026-07-18,FC_BLR,S3,2375,2321,22,8,0,1,22,7,0,2512.5,2321,0,240.0,208.8,11.12,0.9238,0.0333,45654.4,19.67
1174,2026-07-18,FC_DEL,S1,4111,3736,34,12,3,1,31,11,0,4139.9,3736,0,368.0,302.4,12.35,0.9024,0.087,65248.0,17.46
1175,2026-07-18,FC_DEL,S2,4324,4056,38,14,1,0,37,14,2,4365.0,4056,0,418.0,369.2,10.99,0.9292,0.0192,76603.16,18.89
1176,2026-07-18,FC_DEL,S3,2573,2608,26,9,2,0,24,9,3,2716.4,2608,0,283.0,240.6,10.84,0.9601,0.0571,55429.0,21.25
1177,2026-07-18,FC_KOL,S1,3108,2742,27,10,0,1,27,9,0,3162.5,2742,0,296.0,259.2,10.58,0.867,0.027,48176.0,17.57
1178,2026-07-18,FC_KOL,S2,2792,2759,27,9,2,2,25,7,0,2814.6,2759,0,288.0,230.4,11.97,0.9803,0.1111,48129.84,17.44
1179,2026-07-18,FC_KOL,S3,1758,1828,19,7,1,0,18,7,0,1954.1,1828,0,208.0,180.0,10.16,0.9355,0.0385,37232.8,20.37
1180,2026-07-18,FC_MUM,S1,3252,3377,28,10,1,0,27,10,2,3383.6,3377,0,306.0,268.4,12.58,0.998,0.0263,55358.0,16.39
1181,2026-07-18,FC_MUM,S2,3638,3789,33,12,0,0,33,12,5,4058.7,3789,0,365.0,329.0,11.52,0.9336,0.0,68271.49,18.02
1182,2026-07-18,FC_MUM,S3,2435,2080,24,8,1,0,23,8,0,2500.7,2080,0,256.0,223.2,9.32,0.8318,0.0312,50688.0,24.37
1183,2026-07-18,FC_HYD,S1,3019,2942,25,9,2,1,23,8,0,3157.6,2942,0,272.0,223.2,13.18,0.9317,0.0882,45392.0,15.43
1184,2026-07-18,FC_HYD,S2,3541,3350,32,11,1,0,31,11,0,3990.0,3350,0,344.0,302.4,11.08,0.8396,0.0233,59047.84,17.63
1185,2026-07-18,FC_HYD,S3,2282,2127,24,8,1,0,23,8,0,2515.0,2127,0,256.0,223.2,9.53,0.8457,0.0312,46886.4,22.04
1186,2026-07-19,FC_BLR,S1,3785,3422,32,11,1,1,31,10,0,3971.8,3422,0,344.0,295.2,11.59,0.8616,0.0465,59392.0,17.36
1187,2026-07-19,FC_BLR,S2,3322,3367,28,10,3,1,25,9,22,3372.5,3367,0,326.0,266.8,12.62,0.9984,0.1053,59785.32,17.76
1188,2026-07-19,FC_BLR,S3,2362,2354,21,8,0,1,21,7,0,2360.6,2354,0,232.0,201.6,11.68,0.9972,0.0345,44193.6,18.77
1189,2026-07-19,FC_DEL,S1,3283,3190,29,10,0,0,29,10,0,3685.9,3190,0,312.0,280.8,11.36,0.8655,0.0,55280.0,17.33
1190,2026-07-19,FC_DEL,S2,4210,3865,38,14,2,0,36,14,0,4492.6,3865,0,416.0,360.0,10.74,0.8603,0.0385,76071.68,19.68
1191,2026-07-19,FC_DEL,S3,2626,2516,25,9,0,2,25,7,0,2748.7,2516,0,272.0,230.4,10.92,0.9154,0.0588,53081.6,21.1
1192,2026-07-19,FC_KOL,S1,2500,2233,21,8,2,0,19,8,6,2493.1,2233,0,238.0,200.4,11.14,0.8957,0.069,39208.0,17.56
1193,2026-07-19,FC_KOL,S2,3022,2835,28,10,1,0,27,10,0,3020.0,2835,0,304.0,266.4,10.64,0.9387,0.0263,50906.72,17.96
1194,2026-07-19,FC_KOL,S3,1748,1607,18,7,0,0,18,7,0,2044.1,1607,0,200.0,180.0,8.93,0.7862,0.0,35860.0,22.31
1195,2026-07-19,FC_MUM,S1,2791,2989,24,8,1,1,23,7,23,2992.5,2989,0,279.0,239.0,12.51,0.9988,0.0625,52129.0,17.44
1196,2026-07-19,FC_MUM,S2,3015,3215,28,10,0,0,28,10,2,3216.5,3215,0,306.0,275.6,11.67,0.9995,0.0,57018.74,17.74
1197,2026-07-19,FC_MUM,S3,2021,2252,20,7,1,0,19,7,24,2258.0,2252,0,240.0,211.2,10.66,0.9974,0.037,49772.8,22.1
1198,2026-07-19,FC_HYD,S1,2606,2628,23,8,0,1,23,7,0,2900.7,2628,0,248.0,216.0,12.17,0.906,0.0323,41344.0,15.73
1199,2026-07-19,FC_HYD,S2,2875,2836,25,9,2,1,23,8,7,2842.7,2836,0,279.0,230.2,12.32,0.9976,0.0882,48505.79,17.1
1200,2026-07-19,FC_HYD,S3,2062,1979,21,7,3,0,18,7,0,2113.2,1979,0,224.0,180.0,10.99,0.9365,0.1071,41025.6,20.73
1201,2026-07-20,FC_BLR,S1,2726,2588,24,9,1,0,23,9,0,2941.3,2588,0,264.0,230.4,11.23,0.8799,0.0303,45696.0,17.66
1202,2026-07-20,FC_BLR,S2,3358,2886,29,10,2,1,27,9,0,3331.6,2886,0,312.0,259.2,11.13,0.8662,0.0769,55488.16,19.23
1203,2026-07-20,FC_BLR,S3,1644,1707,16,6,1,0,15,6,0,1791.6,1707,0,176.0,151.2,11.29,0.9528,0.0455,33510.4,19.63
1204,2026-07-20,FC_DEL,S1,2971,3153,26,9,0,1,26,8,1,3159.5,3153,0,281.0,245.8,12.83,0.9979,0.0286,49874.0,15.82
1205,2026-07-20,FC_DEL,S2,3542,3381,32,11,0,1,32,10,0,3995.7,3381,0,344.0,302.4,11.18,0.8462,0.0233,62772.32,18.57
1206,2026-07-20,FC_DEL,S3,1804,2015,17,6,1,2,16,4,27,2015.2,2015,0,211.0,171.0,11.78,0.9999,0.1304,43549.0,21.61
1207,2026-07-20,FC_KOL,S1,1835,1875,16,6,1,1,15,5,8,1878.8,1875,0,184.0,152.0,12.34,0.998,0.0909,30544.0,16.29
1208,2026-07-20,FC_KOL,S2,2130,2198,20,7,2,0,18,7,4,2203.8,2198,0,220.0,184.0,11.95,0.9974,0.0741,37121.2,16.89
1209,2026-07-20,FC_KOL,S3,1445,1322,14,5,1,0,13,5,0,1440.1,1322,0,152.0,129.6,10.2,0.918,0.0526,27183.2,20.56
1210,2026-07-20,FC_MUM,S1,2602,2600,23,8,0,1,23,7,0,2717.3,2600,0,248.0,216.0,12.04,0.9568,0.0323,44696.0,17.19
